지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자
선린중학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구원효로97길33-4,서울특별시용산구원효로97길33-4,37.545031,126.984404,4170,5054,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
성심여자중고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구원효로19길49,서울특별시용산구원효로19길49,37.545406,126.979478,25319,30689,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
소월길어린이공원,지진대피소,옥외대피소,공원,서울특별시용산구이태원동463,서울특별시용산구이태원동463,37.524383,126.967114,570,690,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
소월길주민쉼터(마을마당),지진대피소,옥외대피소,공원,서울특별시용산구용산동2가5-1414,서울특별시용산구용산동2가5-1414,37.532429,126.990338,236,286,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
솔밭어린이공원,지진대피소,옥외대피소,공원,서울특별시용산구한강로1가47-1일대,서울특별시용산구한강로1가47-1일대,37.53529,126.972062,2090,2533,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용강중학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구이촌로65가길91,서울특별시용산구이촌로65가길91,37.544895,126.989152,6348,7694,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산2가동마을마당,지진대피소,옥외대피소,공원,서울특별시용산구용산동2가5-1647,서울특별시용산구용산동2가5-1647,37.536213,126.95165,95,115,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산2가동마을휴식공간,지진대피소,옥외대피소,공원,서울특별시용산구용산동2가1-1923,서울특별시용산구용산동2가1-1923,37.545679,127.003411,112,135,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구두텁바위로60,서울특별시용산구두텁바위로60,37.517318,126.981072,5659,6859,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산공업고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구서빙고로24,서울특별시용산구서빙고로24,37.541228,126.991476,4999,6059,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산구청광장,지진대피소,옥외대피소,기타,서울특별시용산구녹사평대로150,서울특별시용산구녹사평대로150,37.538390,126.988991,2300,2787,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용산초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구한강대로57길33,서울특별시용산구한강대로57길33,37.536109,126.987848,1450,1757,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
용암초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구녹사평대로60길39,서울특별시용산구녹사평대로60길39,37.517628,126.975693,5431,6583,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
원효초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구효창원로13길38,서울특별시용산구효창원로13길38,37.543584,126.966296,7209,8738,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
응봉근린공원(매봉산공원),지진대피소,옥외대피소,공원,서울특별시용산구한남동726-181,서울특별시용산구한남동726-181,37.553529,126.968258,4141,5019,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
이촌한우리공원,지진대피소,옥외대피소,공원,서울특별시용산구이촌동437,서울특별시용산구이촌동437,37.547554,126.96408,4325,5242,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
이태원마을숲소공원,지진대피소,옥외대피소,공원,서울특별시용산구이태원동260-93,서울특별시용산구이태원동260-93,37.523960,126.992335,2692,3263,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
이태원어린이공원,지진대피소,옥외대피소,공원,서울특별시용산구이태원동286-1,서울특별시용산구이태원동286-1,37.539175,126.997479,661,801,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
이태원초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구녹사평대로40길19,서울특별시용산구녹사평대로40길19,37.537231,127.013853,1408,1706,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
중경고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시용산구이촌로84길34,서울특별시용산구이촌로84길34,37.539258,127.005114,7200,8727,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
청파선린공원,지진대피소,옥외대피소,공원,서울특별시용산구청파동3가118-56,서울특별시용산구청파동3가118-56,37.54394,126.961017,1940,2351,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
청파어린이공원,지진대피소,옥외대피소,공원,서울특별시용산구서계동226-3,서울특별시용산구서계동226-3,37.551025,126.982301,1281,1552,Y,000-0000-0000,,용산구,,,,미적용,,,,1,,,용산구,02-2199-7954,2018-08-06
청파초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구효창원로228,서울특별시은평구효창원로228,37.6239915,126.9165079,4220,5115,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
한강중학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구녹사평대로73,서울특별시은평구녹사평대로73,37.6192867,126.9166431,6867,8323,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
한남동공영주차장,지진대피소,옥외대피소,기타,서울특별시은평구이태원로224-19,서울특별시은평구이태원로224-19,37.6096859,126.9088711,1051,1273,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
한남어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구한남동15-5,서울특별시은평구한남동15-5,37.6124476,126.9094685,490,593,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
한남초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구한남대로112,서울특별시은평구한남대로112,37.6168461,126.9089511,9810,11890,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
효창운동장,지진대피소,옥외대피소,기타,서울특별시은평구효창원로177-15,서울특별시은평구효창원로177-15,37.6443298,126.9179732,11722,14208,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
후암초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구두텁바위로140,서울특별시은평구두텁바위로140,37.633137,126.9333609,10204,12368,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
녹번동마을마당,지진대피소,옥외대피소,기타,서울특별시은평구녹번동104-7,서울특별시은평구녹번동104-7,37.614689,126.9156847,718,870,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
녹번초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구녹번로1길1,서울특별시은평구녹번로1길1,37.6059535,126.927616,10200,12363,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
대은초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구통일로69길12-15,서울특별시은평구통일로69길12-15,37.604001,126.926335,9366,11352,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
대조공원,지진대피소,옥외대피소,공원,서울특별시은평구연서로22길9-30,서울특별시은평구연서로22길9-30,37.6118312,126.9261543,3294,3992,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
대조초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구연서로18길17,서울특별시은평구연서로18길17,37.6153227,126.9197452,14207,17220,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
덕산중학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구가좌로400번지,서울특별시은평구가좌로400번지,37.6132233,126.9195423,3411,4134,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
동명여자고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구통일로793,서울특별시은평구통일로793,37.6021261,126.9044799,30554,37035,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
박석공원,지진대피소,옥외대피소,공원,서울특별시은평구갈현416-3,서울특별시은평구갈현416-3,37.6146895,126.9240099,738,894,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
분토골공원,지진대피소,옥외대피소,공원,서울특별시은평구증산동163-34,서울특별시은평구증산동163-34,37.6251346,126.918535,1360,1648,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
불광어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구불광동236-5,서울특별시은평구불광동236-5,37.5867106,126.9116987,570,690,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
불광중학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구불광로173,서울특별시은평구불광로173,37.6163402,126.9314551,6985,8466,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
불광초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구불광로51,서울특별시은평구불광로51,37.6219236,126.9313208,16000,19393,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
상신중학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구증산로15길61,서울특별시은평구증산로15길61,37.6131288,126.9309325,2188,2652,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
상신초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구가좌로361,서울특별시은평구가좌로361,37.5900862,126.9063925,1973,2391,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
새락골어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구신사5-21,서울특별시은평구신사5-21,37.5979186,126.9050313,538,652,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
새록어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구녹번동158-1,서울특별시은평구녹번동158-1,37.5989141,126.9113115,958,1161,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
서갈현공원,지진대피소,옥외대피소,공원,서울특별시은평구갈현434-38,서울특별시은평구갈현434-38,37.6039728,126.9237282,1428,1730,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
서신초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구은평터널로150,서울특별시은평구은평터널로150,37.621482,126.9157072,1092,1323,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
선정고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구갈현2동227-5,서울특별시은평구갈현2동227-5,37.5925304,126.9075312,28574,34635,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
세명컴퓨터고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구통일로92가길33,서울특별시은평구통일로92가길33,37.618531,126.909091,2260,2739,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
수색초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구수색로16길21,서울특별시은평구수색로16길21,37.6275889,126.9231578,16943,20536,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
시루뫼어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구증산로5길13,서울특별시은평구증산로5길13,37.58492,126.8954215,852,1032,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
신도초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구진관1로77-23,서울특별시은평구진관1로77-23,37.5829941,126.9065594,1583,1918,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
신사초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구가좌로275-2,서울특별시은평구가좌로275-2,37.6327684,126.9291409,1555,1884,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
신진과학기술고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구응암동114-1,서울특별시은평구응암동114-1,37.5926138,126.9123363,2478,3003,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
신흥어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구신사31-2,서울특별시은평구신사31-2,37.5983749,126.9184276,696,843,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
앵봉산주민쉼터,지진대피소,옥외대피소,기타,서울특별시은평구갈현동산49-22,서울특별시은평구갈현동산49-22,37.5959457,126.9119537,704,853,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
역말어린이공원,지진대피소,옥외대피소,공원,서울특별시은평구갈현로14길32,서울특별시은평구갈현로14길32,37.6243542,126.912258,944,1144,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
역촌초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구은평로3길25,서울특별시은평구은평로3길25,37.6068764,126.9142375,12722,15420,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
연광초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시은평구연서로35길37,서울특별시은평구연서로35길37,37.6017363,126.9142657,3390,4109,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
연신내물빛공원,지진대피소,옥외대피소,공원,서울특별시은평구갈현1397,서울특별시은평구갈현1397,37.6238264,126.9240662,2272,2753,Y,000-0000-0000,,은평구,,,,미적용,,,,1,,,은평구,02-351-6342,2018-08-06
